0   80.002  8000.08  9.1433  83.6
1   80.565  8011.05  90.6653  8220.19
2   81.188  8022.29  125.282  15695.5
3   81.787  8033.64  153.913  23689.3
4   82.367  8045.04  178.358  31811.6
5   82.997  8056.2  199.201  39681
6   83.585  8067.52  222.889  49679.5
7   84.17  8078.86  242.835  58969
8   84.779  8090.14  259.262  67216.6
9   85.371  8101.37  271.311  73609.6
10   85.976  8112.52  284.4  80883.5
11   86.57  8123.82  299.782  89869
12   87.203  8134.91  314.377  98833.1
13   87.805  8146.05  324.665  105407
14   88.485  8157.2  334.516  111901
15   89.128  8168.32  350.264  122685
16   89.806  8179.42  364.422  132803
17   90.431  8190.57  376.857  142022
18   91.089  8201.87  387.67  150288
19   91.744  8212.8  401.521  161219
20   92.472  8223.91  412.844  170440
21   93.156  8235.01  424.147  179901
22   93.845  8246.23  435.44  189608
23   94.526  8257.19  443.773  196934
24   95.21  8268.22  454.826  206867
25   95.91  8279.28  464.362  215632
26   96.659  8290.26  479.832  230239
27   97.332  8301.24  485.767  235969
28   98.068  8312.26  494.04  244075
29   98.763  8323.23  505.518  255549
30   99.511  8334.25  518.614  268960
31   100.197  8345.3  525.277  275916
32   100.909  8356.29  537.557  288968
33   101.664  8367.13  543.533  295428
34   102.424  8378.01  559.387  312914
35   103.183  8388.95  568.161  322806
36   103.972  8399.87  579.816  336187
37   104.696  8410.86  589.173  347125
38   105.463  8421.67  597.752  357307
39   106.207  8432.54  604.816  365802
40   106.93  8443.36  610.76  373027
41   107.706  8454.21  623.411  388641
42   108.428  8465.23  627.89  394245
43   109.213  8476.01  634.121  402109
44   110.071  8486.74  643.28  413809
45   110.791  8497.59  653.46  427010
46   111.601  8508.49  665.348  442688
47   112.402  8519.28  670.32  449329
48   113.228  8529.97  684.603  468681
49   114.055  8540.69  689.33  475176
50   114.867  8551.32  693.346  480729
51   115.654  8561.98  703.54  494968
52   116.519  8572.73  708.504  501978
53   117.314  8583.59  712.908  508238
54   118.117  8594.43  721.8  520995
55   118.98  8605.09  737.09  543302
56   119.852  8615.8  747.302  558461
57   120.73  8626.43  759.351  576615
58   121.598  8637.21  766.07  586864
59   122.468  8647.86  777.449  604427
60   123.295  8658.44  783.306  613568
61   124.215  8668.78  788.044  621013
62   125.08  8679.45  796.905  635057
63   125.947  8690.05  806.431  650330
64   126.846  8700.62  815.925  665734
65   127.788  8711.19  824.429  679684
66   128.698  8721.69  831.591  691543
67   129.61  8732.24  839.571  704880
68   130.544  8742.64  848.425  719826
69   131.487  8753.19  855.535  731940
70   132.438  8763.7  863.33  745338
71   133.422  8774.02  869.018  755192
72   134.37  8784.5  871.6  759686
73   135.287  8794.85  879.941  774297
74   136.292  8805.19  885.869  784764
75   137.268  8815.47  894.082  799383
76   138.23  8825.82  904.29  817740
77   139.204  8836.04  911.166  830223
78   140.165  8846.46  920.124  846628
79   141.231  8856.56  930.429  865698
80   142.2  8866.9  938.197  880213
81   143.241  8877.02  947.161  897114
82   144.302  8887.4  954.488  911047
83   145.364  8897.62  959.815  921245
