0   59.9646  80.0465  7.06135  49.8626
1   54.4596  92.2101  105.462  11122.3
2   49.8535  105.617  147.03  21617.9
3   45.902  119.808  181.515  32947.5
4   42.604  134.779  215.927  46624.6
5   39.7525  150.348  244.387  59724.8
6   37.4768  166.468  270.67  73262.5
7   35.3758  182.899  287.663  82749.9
8   33.7051  199.762  314.372  98829.7
9   32.3172  216.793  332.531  110577
10   31.0697  233.963  355.578  126436
11   29.9404  251.353  371.079  137700
12   28.9646  269.143  385.442  148566
13   28.1354  287.114  397.729  158188
14   27.3313  304.846  417.069  173947
15   26.6626  322.883  432.667  187200
16   26.1374  341.12  445.525  198493
17   25.6919  359.543  462.651  214046
18   25.2222  378.096  473.117  223840
19   24.7556  396.564  494.92  244945
20   24.4293  415.056  506.429  256470
21   24.0778  433.677  527.305  278051
22   23.796  452.094  540.078  291684
23   23.504  470.679  551.648  304316
24   23.2949  489.48  566.331  320731
25   23.1495  508.208  578.565  334737
26   22.9606  526.727  584.991  342214
27   22.8152  545.335  600.335  360403
28   22.7081  564.139  614.74  377905
29   22.5273  583.055  628.583  395117
30   22.404  601.828  640.836  410671
31   22.3051  620.677  654.06  427795
32   22.2525  639.724  667.354  445362
33   22.2071  658.694  673.589  453722
34   22.1808  677.438  687.593  472784
35   22.1434  696.467  703.557  494992
36   22.1253  715.493  711.949  506871
37   22.1303  734.48  724.596  525039
38   22.0808  753.689  739.294  546556
39   22.101  772.618  753.281  567432
40   22.1909  791.413  759.26  576476
41   22.2626  810.514  774.51  599865
42   22.2616  829.606  780.924  609842
43   22.3091  848.524  793.126  629049
44   22.3323  867.633  802.659  644262
45   22.401  886.643  820.366  673001
46   22.4444  905.632  828.243  685986
47   22.5465  924.485  837.149  700819
48   22.6747  943.466  849.535  721710
49   22.7717  962.321  860.717  740834
50   22.9596  981.144  870.29  757404
51   23.0313  1000.37  879.432  773401
52   23.0929  1019.48  890.307  792647
53   23.2394  1038.5  893.637  798587
54   23.3859  1057.37  900.748  811348
55   23.5071  1076.26  915.934  838936
56   23.6394  1095.33  929.45  863877
57   23.7646  1114.46  940.734  884980
58   23.9414  1133.23  956.369  914642
59   24.097  1152.29  964.946  931121
60   24.2535  1171.18  976.259  953083
61   24.4545  1190.26  989.319  978752
62   24.6071  1209.34  995.183  990389
63   24.7657  1228.39  1005.55  1.01113e+06
64   24.9687  1247.58  1026.84  1.0544e+06
65   25.2212  1266.59  1038.13  1.0777e+06
66   25.3949  1285.48  1050.7  1.10396e+06
67   25.5899  1304.46  1067.93  1.14048e+06
68   25.8061  1323.36  1078.03  1.16215e+06
69   26.0414  1342.49  1092.1  1.19268e+06
70   26.3172  1361.46  1106.12  1.2235e+06
71   26.5455  1380.38  1125.91  1.26768e+06
72   26.7616  1399.15  1139.19  1.29775e+06
73   26.9838  1418.18  1156.01  1.33637e+06
74   27.2374  1436.95  1172.27  1.37422e+06
75   27.4838  1455.74  1191.35  1.41931e+06
76   27.7636  1474.69  1200.06  1.44013e+06
77   28.0081  1493.63  1210.58  1.4655e+06
78   28.2374  1512.62  1229.71  1.51218e+06
79   28.5051  1531.33  1243.87  1.54721e+06
80   28.8202  1550.15  1254.68  1.57423e+06
81   29.0768  1569.07  1268.69  1.60957e+06
82   29.4192  1587.93  1281.59  1.64246e+06
83   29.7515  1606.94  1296.98  1.68216e+06
84   30.0545  1625.79  1309.14  1.71384e+06
85   30.3465  1644.65  1324.44  1.75413e+06
86   30.6384  1663.53  1338.04  1.79035e+06
87   30.9091  1682.7  1354.68  1.83515e+06
88   31.1687  1701.65  1369.93  1.8767e+06
89   31.5162  1720.54  1383.03  1.91276e+06
90   31.796  1739.25  1399.27  1.95796e+06
91   32.1525  1758.04  1412.17  1.99422e+06
92   32.5222  1776.73  1422.9  2.02463e+06
93   32.8606  1795.6  1441.31  2.07738e+06
94   33.2172  1814.36  1456.7  2.12199e+06
95   33.5525  1833.18  1468.73  2.15717e+06
96   33.8778  1851.81  1481.29  2.19421e+06
97   34.2737  1870.56  1495.57  2.23672e+06
98   34.6646  1889.29  1512.17  2.28665e+06
99   35.0768  1908.01  1531.41  2.34521e+06
100   35.4879  1926.65  1550.11  2.40283e+06
101   35.9414  1945.28  1569.67  2.46385e+06
102   36.3283  1963.86  1587.04  2.51871e+06
103   36.7515  1982.38  1600.4  2.56129e+06
104   37.1394  2000.91  1617.42  2.61604e+06
105   37.5859  2019.44  1627.82  2.64981e+06
106   38.0465  2038.1  1641.29  2.69385e+06
107   38.4545  2056.77  1660.59  2.75754e+06
108   38.9475  2075.42  1679.04  2.81919e+06
109   39.4152  2093.94  1692.19  2.86351e+06
110   39.897  2112.56  1708.76  2.91987e+06
111   40.3455  2131.09  1727.07  2.98276e+06
112   40.8606  2149.54  1743.84  3.04097e+06
113   41.3374  2167.94  1758.91  3.09376e+06
114   41.8242  2186.31  1778.9  3.16449e+06
115   42.3444  2204.64  1799.91  3.23967e+06
116   42.902  2222.91  1819.61  3.31098e+06
117   43.4727  2241.45  1836.51  3.37276e+06
118   44.0182  2259.74  1856.12  3.44519e+06
119   44.5606  2277.9  1872.42  3.50594e+06
120   45.0869  2296.25  1888.2  3.5653e+06
121   45.6444  2314.39  1901.5  3.61571e+06
122   46.2212  2332.67  1927.84  3.71657e+06
123   46.7818  2350.99  1948.29  3.79584e+06
124   47.3808  2369.4  1970.14  3.88147e+06
125   48.0263  2387.57  1997.34  3.98938e+06
126   48.6343  2405.56  2026.03  4.10481e+06
127   49.2515  2423.74  2042.6  4.17223e+06
128   49.8525  2442  2070.89  4.28858e+06
129   50.4939  2460.05  2091.84  4.37581e+06
130   51.1556  2478.09  2112.97  4.46465e+06
131   51.8535  2496  2132.99  4.54963e+06
132   52.4606  2513.96  2151.9  4.63068e+06
133   53.1475  2532.02  2171  4.71324e+06
134   53.797  2550.25  2190.77  4.79949e+06
135   54.4899  2568.33  2215.57  4.90873e+06
136   55.2253  2586.19  2246.96  5.04885e+06
137   55.9404  2603.91  2271.24  5.15852e+06
138   56.6424  2621.78  2289.94  5.24384e+06
139   57.3838  2639.53  2309.05  5.33172e+06
140   58.2606  2657.24  2338.44  5.46832e+06
141   59.0091  2675.14  2358.67  5.56334e+06
142   59.7717  2693.22  2375.94  5.64511e+06
143   60.5253  2710.95  2400.8  5.76382e+06
144   61.3162  2728.76  2422.45  5.86825e+06
145   62.0929  2746.42  2452.29  6.01371e+06
