0   24.9944  250.073  9.00888  81.16
1   24.7389  260.872  80.4133  6466.31
2   24.4  272.036  111.485  12428.9
3   24.1456  283.104  138.326  19134.2
4   23.9733  294.308  161.616  26119.7
5   23.76  305.513  174.381  30408.8
6   23.5867  316.858  197.164  38873.8
7   23.4956  328.074  221.887  49234
8   23.3433  339.427  240.778  57974.2
9   23.2989  350.81  256.956  66026.5
10   23.2311  362.25  270.881  73376.8
11   23.1856  373.477  286.874  82296.5
12   23.12  384.768  306.448  93910.5
13   23.1244  396.213  313.24  98119
14   23.11  407.724  324.252  105140
15   23.1144  419.187  339.45  115227
16   23.1367  430.603  355.048  126059
17   23.19  441.942  371.784  138223
18   23.2178  453.4  382.432  146254
19   23.2511  464.808  393.776  155060
20   23.28  476.31  400.55  160441
21   23.3789  487.837  409.799  167935
22   23.4656  499.222  419.583  176050
23   23.5622  510.633  430.275  185137
24   23.7144  522.027  442.465  195775
25   23.8789  533.442  450.85  203266
26   24.0411  544.938  460.55  212107
27   24.2022  556.276  474.308  224968
28   24.3622  567.91  484.652  234888
29   24.4333  579.444  493.407  243450
30   24.6056  590.913  506.574  256617
31   24.7922  602.484  516.586  266861
32   24.9289  614.068  526.214  276901
33   25.16  625.44  538.921  290436
34   25.3633  636.871  548.561  300919
35   25.5078  648.458  562.945  316907
36   25.7478  659.762  572.834  328139
37   25.9767  671.18  583.567  340551
38   26.1811  682.652  594.966  353984
39   26.4256  694.001  604.297  365175
40   26.6422  705.593  612.855  375591
41   26.9133  716.806  624.587  390109
42   27.1122  728.193  635.838  404290
43   27.3578  739.732  641.782  411884
44   27.6544  751.137  655.848  430136
45   27.8956  762.632  668.335  446671
46   28.1756  774.087  677.92  459575
47   28.4322  785.489  689.618  475573
48   28.7389  796.85  702.675  493753
49   29.0011  808.19  710.544  504873
50   29.2744  819.514  722.399  521861
51   29.5822  830.81  730.424  533519
52   29.8778  841.993  739.478  546828
53   30.1756  853.321  753.763  568158
54   30.4833  864.664  763.065  582269
55   30.7933  876.174  775.199  600934
56   31.1711  887.228  791.048  625756
57   31.5444  898.538  802.364  643788
58   31.9367  909.742  812.553  660242
59   32.2678  921.088  823.538  678214
60   32.6  932.414  834.497  696384
61   32.9722  943.463  846.598  716728
62   33.3244  954.49  852.294  726405
63   33.7433  965.704  868.473  754245
64   34.1322  976.863  880.183  774722
65   34.5733  988.103  895.301  801563
66   34.9922  999.186  913.412  834322
67   35.3822  1010.41  926.147  857748
68   35.85  1021.37  939.932  883472
69   36.2811  1032.35  954.637  911332
70   36.6767  1043.44  963.484  928301
71   37.0767  1054.54  976.26  953083
72   37.5211  1065.58  989.572  979254
73   38.0433  1076.53  1007.1  1.01426e+06
74   38.5044  1087.55  1019.47  1.03931e+06
75   39.0122  1098.66  1037.85  1.07714e+06
76   39.5422  1109.54  1051.99  1.10669e+06
77   40.0244  1120.56  1063.97  1.13204e+06
78   40.5222  1131.6  1087.18  1.18196e+06
79   41.05  1142.44  1097.59  1.20471e+06
80   41.49  1153.37  1108.78  1.22939e+06
81   42.0133  1164.13  1128.99  1.27462e+06
82   42.6022  1174.94  1140.98  1.30184e+06
83   43.14  1185.62  1157.42  1.33962e+06
84   43.6511  1196.45  1169.5  1.36772e+06
85   44.2744  1207.29  1180.51  1.3936e+06
86   44.8889  1218.03  1191.82  1.42044e+06
87   45.5167  1228.67  1209.57  1.46306e+06
88   46.09  1239.4  1229.09  1.51066e+06
89   46.6789  1250.21  1243.74  1.54688e+06
90   47.2856  1260.94  1258.4  1.58358e+06
91   47.8856  1271.7  1274.79  1.62508e+06
92   48.5256  1282.39  1293.51  1.67316e+06
93   49.1211  1292.89  1312.34  1.72224e+06
94   49.77  1303.51  1331.69  1.77341e+06
95   50.4444  1314.2  1344.04  1.80643e+06
96   51.1144  1324.67  1361.73  1.8543e+06
97   51.7767  1335.09  1377.51  1.89754e+06
98   52.4933  1345.51  1394.32  1.94412e+06
99   53.2611  1355.93  1408.82  1.98477e+06
100   53.9889  1366.12  1428.56  2.04079e+06
101   54.73  1376.37  1449.16  2.10006e+06
102   55.4933  1386.77  1471.1  2.16412e+06
103   56.2233  1397.08  1489.99  2.22006e+06
104   56.9478  1407.43  1508.72  2.27624e+06
105   57.7378  1417.74  1526.62  2.33056e+06
106   58.4522  1428.15  1546.13  2.39053e+06
107   59.24  1438.33  1562.85  2.44251e+06
108   60.1178  1448.45  1580.7  2.49862e+06
109   60.9078  1458.76  1600.5  2.56159e+06
110   61.74  1468.82  1621.06  2.62783e+06
111   62.5889  1478.96  1639.63  2.68837e+06
112   63.4511  1488.92  1661.54  2.7607e+06
113   64.3011  1499.08  1686.96  2.84582e+06
114   65.1911  1508.97  1708.89  2.92032e+06
115   66.0933  1519.01  1731.16  2.99691e+06
116   66.9989  1529.06  1749.88  3.06207e+06
117   68.0078  1538.93  1765  3.11524e+06
118   68.9811  1548.79  1790.99  3.20765e+06
119   69.9289  1558.71  1812.13  3.28383e+06
120   70.9133  1568.6  1836.68  3.37339e+06
121   71.8556  1578.49  1862.14  3.46758e+06
122   72.8767  1588.35  1888.26  3.56552e+06
123   73.9178  1597.96  1907.76  3.63955e+06
124   74.9533  1607.64  1930.03  3.72502e+06
125   75.9778  1617.39  1954.02  3.8182e+06
126   76.99  1626.99  1980.22  3.92127e+06
127   78.0389  1636.57  2005.25  4.02104e+06
128   79.0278  1646.23  2030.28  4.12202e+06
129   80.1478  1655.79  2050.99  4.20658e+06
130   81.2289  1665.18  2077.8  4.31723e+06
131   82.3833  1674.55  2104.66  4.4296e+06
132   83.5856  1683.89  2130.31  4.53823e+06
133   84.7256  1693.35  2153.62  4.63809e+06
134   85.8678  1702.67  2178.56  4.74614e+06
135   87.0922  1711.86  2201.65  4.84727e+06
136   88.3467  1720.91  2229.97  4.97277e+06
137   89.6733  1730.07  2255.13  5.08562e+06
138   90.9122  1739.18  2286.81  5.22949e+06
139   92.1367  1748.28  2313.35  5.35159e+06
140   93.4067  1757.36  2339.29  5.47227e+06
141   94.7467  1766.29  2368.33  5.60901e+06
142   96.0756  1775.2  2396.23  5.74191e+06
143   97.4111  1784.07  2426.38  5.88731e+06
144   98.7811  1792.93  2458.89  6.04614e+06
145   100.043  1801.73  2488.7  6.19365e+06
146   101.478  1810.49  2517.76  6.33912e+06
147   102.956  1819.12  2557.74  6.54203e+06
148   104.423  1827.79  2588.55  6.70058e+06
149   105.848  1836.46  2617.94  6.85363e+06
150   107.337  1845.1  2644.92  6.99558e+06
151   108.821  1853.68  2669.58  7.12664e+06
152   110.261  1862.28  2697.75  7.27788e+06
153   111.833  1870.62  2729.46  7.44997e+06
154   113.416  1878.91  2763.05  7.63445e+06
155   115.007  1887.35  2799.07  7.83478e+06
156   116.529  1895.81  2832.73  8.02435e+06
157   118.126  1904.1  2867.38  8.22188e+06
158   119.682  1912.31  2900.54  8.41312e+06
159   121.229  1920.62  2932.11  8.59727e+06
160   122.874  1928.81  2960.03  8.76181e+06
161   124.606  1936.91  2992.62  8.95577e+06
162   126.256  1944.99  3027.28  9.16443e+06
163   127.959  1952.97  3058.87  9.35667e+06
164   129.671  1961.01  3089.72  9.54634e+06
165   131.338  1969.12  3123.32  9.75513e+06
166   133.048  1977.09  3156.87  9.9658e+06
167   134.821  1985.03  3192.94  1.01949e+07
168   136.578  1992.75  3219.83  1.03673e+07
169   138.41  2000.49  3251.35  1.05712e+07
170   140.352  2007.96  3288.22  1.08124e+07
171   142.214  2015.54  3318.46  1.10122e+07
172   144.178  2023.1  3351.25  1.12309e+07
173   146.033  2030.79  3386.84  1.14707e+07
174   147.903  2038.29  3422.66  1.17146e+07
175   149.861  2045.74  3454.12  1.1931e+07
176   151.867  2052.88  3491.51  1.21907e+07
177   153.922  2060.26  3528.08  1.24473e+07
178   155.904  2067.53  3560.28  1.26756e+07
179   157.857  2074.89  3591.85  1.29014e+07
180   159.914  2082  3620.04  1.31047e+07
181   162.052  2088.88  3658.3  1.33831e+07
182   164.171  2095.89  3697.88  1.36743e+07
183   166.252  2102.86  3735.82  1.39563e+07
184   168.486  2109.74  3774.04  1.42434e+07
185   170.706  2116.49  3811.67  1.45288e+07
186   172.958  2123.23  3839.43  1.47412e+07
187   175.263  2129.96  3881.06  1.50627e+07
188   177.441  2136.91  3921.96  1.53818e+07
189   179.717  2143.54  3960.48  1.56854e+07
190   181.999  2150.16  4004.03  1.60323e+07
191   184.28  2156.78  4040.81  1.63282e+07
192   186.609  2163.17  4079.61  1.66432e+07
193   189.044  2169.61  4113.93  1.69244e+07
194   191.433  2175.91  4148.76  1.72122e+07
195   193.812  2182.07  4189.22  1.75496e+07
196   196.222  2188.23  4224.92  1.78499e+07
197   198.747  2194.36  4265.26  1.81925e+07
198   201.132  2200.61  4300.25  1.84921e+07
199   203.654  2206.56  4333.13  1.8776e+07
200   206.109  2212.56  4368.98  1.9088e+07
201   208.65  2218.65  4413.13  1.94758e+07
202   211.238  2224.43  4451.79  1.98184e+07
203   213.952  2230.11  4494.91  2.02042e+07
204   216.428  2235.96  4535.16  2.05677e+07
205   219.104  2241.58  4577.75  2.09558e+07
